order_id,product_id,product_category,price,is_first_time_customer,order_day_of_week,returned
ORD-8637,P-137,Suspension,63.0,1,6,0
ORD-8638,P-138,Suspension,81.19,1,2,0
ORD-8639,P-139,Suspension,23.14,0,6,0
ORD-8640,P-140,Suspension,58.04,1,6,0
ORD-8641,P-141,Engine,11.92,1,0,0
ORD-8642,P-142,Electronics,26.36,1,5,0
ORD-8643,P-143,HVAC,44.06,0,3,0
ORD-8644,P-144,Engine,22.83,0,5,0
ORD-8645,P-145,HVAC,16.46,0,5,0
ORD-8646,P-146,Exhaust,37.08,0,2,0
ORD-8647,P-147,Engine,70.99,1,4,0
ORD-8648,P-148,Engine,52.67,1,1,0
ORD-8649,P-149,Brakes,43.82,0,6,0
ORD-8650,P-150,HVAC,24.45,1,6,0
ORD-8651,P-151,Engine,32.0,0,5,0
ORD-8652,P-152,Electronics,20.12,1,4,0
ORD-8653,P-153,Brakes,65.18,0,2,1
ORD-8654,P-154,Engine,51.37,0,4,0
ORD-8655,P-155,Engine,29.92,0,6,0
ORD-8656,P-156,Suspension,104.25,0,3,0
ORD-8657,P-157,Filters,52.98,0,1,0
ORD-8658,P-158,Engine,72.08,1,3,0
ORD-8659,P-159,Engine,12.35,0,1,0
ORD-8660,P-160,Filters,31.75,0,2,0
ORD-8661,P-161,Filters,62.61,0,1,0
ORD-8662,P-162,Engine,31.99,0,4,0
ORD-8663,P-163,Exhaust,29.92,1,4,0
ORD-8664,P-164,Exhaust,84.33,0,1,0
ORD-8665,P-165,Electronics,213.25,0,5,0
ORD-8666,P-166,Suspension,74.52,0,1,0
ORD-8667,P-167,Engine,10.1,1,3,1
ORD-8668,P-168,Suspension,56.39,0,4,1
ORD-8669,P-169,Exhaust,41.3,1,4,0
ORD-8670,P-170,Brakes,79.58,0,5,0
ORD-8671,P-171,Engine,122.11,0,1,0
ORD-8672,P-172,Filters,51.42,1,0,0
ORD-8673,P-173,Brakes,10.92,1,0,0
ORD-8674,P-174,Filters,21.84,0,2,0
ORD-8675,P-175,Brakes,43.36,0,2,0
ORD-8676,P-176,Exhaust,34.16,1,5,1
ORD-8677,P-177,Electronics,21.32,1,4,0
ORD-8678,P-178,Filters,18.9,0,3,0
ORD-8679,P-179,Brakes,34.97,0,0,0
ORD-8680,P-180,Brakes,16.04,0,3,0
ORD-8681,P-181,Engine,27.95,0,1,0
ORD-8682,P-182,Brakes,27.38,0,0,0
ORD-8683,P-183,Engine,50.33,0,2,0
ORD-8684,P-184,Filters,76.23,1,4,0
ORD-8685,P-185,Brakes,40.63,0,4,0
ORD-8686,P-186,Exhaust,101.83,0,5,0
ORD-8687,P-187,Suspension,13.77,1,0,0
ORD-8688,P-188,Electronics,57.19,0,5,1
ORD-8689,P-189,Engine,11.19,1,3,0
ORD-8690,P-190,Engine,54.02,0,1,0
ORD-8691,P-191,Engine,30.4,0,3,1
ORD-8692,P-192,Filters,83.89,0,2,0
ORD-8693,P-193,Engine,36.03,0,0,0
ORD-8694,P-194,Engine,15.85,0,1,0
ORD-8695,P-195,Filters,47.01,0,4,0
ORD-8696,P-196,Exhaust,17.61,0,3,0
ORD-8697,P-197,Brakes,33.82,1,6,0
ORD-8698,P-198,Filters,11.4,0,0,0
ORD-8699,P-199,Filters,40.75,0,0,0
ORD-8700,P-200,Electronics,75.1,0,5,0
ORD-8701,P-201,Exhaust,8.55,1,1,0
ORD-8702,P-202,Suspension,36.14,1,0,0
ORD-8703,P-203,Exhaust,52.77,0,4,0
ORD-8704,P-204,Suspension,59.1,0,5,0
ORD-8705,P-205,Electronics,46.65,0,6,1
ORD-8706,P-206,Filters,39.61,1,0,0
ORD-8707,P-207,Suspension,100.7,1,4,0
ORD-8708,P-208,Filters,89.94,1,0,0
ORD-8709,P-209,Electronics,35.79,0,1,0
ORD-8710,P-210,Brakes,39.02,0,1,0
ORD-8711,P-211,Engine,35.34,1,3,0
ORD-8712,P-212,Exhaust,187.73,1,4,0
ORD-8713,P-213,HVAC,27.96,0,0,0
ORD-8714,P-214,Suspension,55.04,0,5,0
ORD-8715,P-215,Engine,27.22,1,5,1
ORD-8716,P-216,Suspension,19.27,0,0,0
ORD-8717,P-217,Exhaust,49.15,0,6,0
ORD-8718,P-218,Electronics,58.64,0,5,0
ORD-8719,P-219,HVAC,11.27,0,4,0
ORD-8720,P-220,Filters,68.87,1,0,0
ORD-8721,P-221,HVAC,14.64,1,2,1
ORD-8722,P-222,Suspension,30.93,0,4,0
ORD-8723,P-223,Electronics,26.19,0,4,0
ORD-8724,P-224,Brakes,25.24,0,5,0
ORD-8725,P-225,Brakes,46.19,0,6,0
ORD-8726,P-226,Brakes,54.22,0,6,0
ORD-8727,P-227,Suspension,30.32,0,5,0
ORD-8728,P-228,Filters,26.7,0,6,0
ORD-8729,P-229,Brakes,30.83,0,2,0
ORD-8730,P-230,Brakes,30.55,0,5,0
ORD-8731,P-231,Suspension,88.04,0,5,0
ORD-8732,P-232,Brakes,21.7,0,1,0
ORD-8733,P-233,Suspension,27.46,1,4,0
ORD-8734,P-234,Filters,37.07,0,5,0
ORD-8735,P-235,Suspension,24.12,0,5,0
ORD-8736,P-236,Engine,42.05,0,1,0
ORD-8737,P-237,Filters,70.4,1,0,0
ORD-8738,P-238,Suspension,49.48,0,0,0
ORD-8739,P-239,Engine,57.26,0,2,0
ORD-8740,P-240,Brakes,37.28,1,5,0
ORD-8741,P-241,Engine,41.43,1,4,0
ORD-8742,P-242,Brakes,33.55,0,0,0
ORD-8743,P-243,Engine,54.15,0,1,1
ORD-8744,P-244,Engine,38.54,0,1,0
ORD-8745,P-245,Brakes,44.99,1,4,0
ORD-8746,P-246,Engine,74.69,0,4,0
ORD-8747,P-247,HVAC,45.45,1,1,1
ORD-8748,P-248,Brakes,42.22,0,2,0
ORD-8749,P-249,Brakes,38.83,1,1,0
ORD-8750,P-250,Suspension,28.62,1,3,0
ORD-8751,P-251,Electronics,39.17,0,5,0
ORD-8752,P-252,Electronics,87.65,0,0,0
ORD-8753,P-253,Suspension,65.74,0,6,0
ORD-8754,P-254,Electronics,93.68,0,1,1
ORD-8755,P-255,Filters,12.26,0,6,0
ORD-8756,P-256,HVAC,37.15,1,1,0
ORD-8757,P-257,Engine,25.85,0,4,0
ORD-8758,P-258,Engine,41.61,1,4,1
ORD-8759,P-259,Suspension,63.93,0,2,0
ORD-8760,P-260,Electronics,35.43,1,4,1
ORD-8761,P-261,Electronics,44.35,0,4,0
ORD-8762,P-262,Filters,54.18,0,4,0
ORD-8763,P-263,Brakes,35.85,0,6,0
ORD-8764,P-264,Brakes,21.33,0,6,0
ORD-8765,P-265,HVAC,44.9,0,2,0
ORD-8766,P-266,Brakes,27.45,1,0,0
ORD-8767,P-267,Filters,57.82,0,4,0
ORD-8768,P-268,Suspension,62.81,0,0,0
ORD-8769,P-269,Suspension,32.12,0,4,0
ORD-8770,P-270,Electronics,56.27,0,2,0
ORD-8771,P-271,Suspension,15.88,0,6,0
ORD-8772,P-272,Suspension,39.58,1,1,0
ORD-8773,P-273,Filters,16.78,0,2,0
ORD-8774,P-274,Suspension,18.05,0,3,0
ORD-8775,P-275,Filters,27.48,0,2,0
ORD-8776,P-276,Brakes,52.89,0,2,0
ORD-8777,P-277,Engine,38.64,1,2,0
ORD-8778,P-278,Exhaust,49.93,0,2,0
ORD-8779,P-279,Brakes,62.5,0,3,0
ORD-8780,P-280,Brakes,33.56,0,3,0
ORD-8781,P-281,Electronics,364.49,1,4,0
ORD-8782,P-282,Brakes,35.73,1,1,0
ORD-8783,P-283,Brakes,32.9,0,2,0
ORD-8784,P-284,Suspension,56.46,1,2,1
ORD-8785,P-285,Engine,37.07,0,2,0
ORD-8786,P-286,Electronics,70.81,0,2,0
ORD-8787,P-287,Suspension,27.23,0,4,0
ORD-8788,P-288,Engine,44.2,0,4,0
ORD-8789,P-289,Engine,33.35,0,0,0
ORD-8790,P-290,Engine,32.01,1,1,0
ORD-8791,P-291,Suspension,56.86,0,0,0
ORD-8792,P-292,Brakes,12.33,1,0,0
ORD-8793,P-293,Filters,49.06,0,6,0
ORD-8794,P-294,Exhaust,47.54,0,6,0
ORD-8795,P-295,Suspension,28.93,0,4,0
ORD-8796,P-296,Suspension,21.12,0,2,0
ORD-8797,P-297,Suspension,51.66,1,3,0
ORD-8798,P-298,Engine,81.48,0,5,0
ORD-8799,P-299,Electronics,34.76,0,4,0
ORD-8800,P-100,Brakes,104.64,0,0,0
ORD-8801,P-101,Filters,42.78,0,4,0
ORD-8802,P-102,Engine,103.24,0,5,1
ORD-8803,P-103,Engine,30.04,0,6,0
ORD-8804,P-104,Brakes,123.55,0,2,0
ORD-8805,P-105,Brakes,11.11,1,3,0
ORD-8806,P-106,Electronics,100.69,0,1,0
ORD-8807,P-107,Engine,22.01,0,3,0
ORD-8808,P-108,Electronics,37.83,0,1,0
ORD-8809,P-109,Exhaust,42.46,0,6,0
ORD-8810,P-110,Suspension,27.13,0,5,0
ORD-8811,P-111,Suspension,35.51,1,4,0
ORD-8812,P-112,Electronics,18.51,1,0,0
ORD-8813,P-113,Exhaust,102.73,0,6,0
ORD-8814,P-114,Brakes,39.73,1,1,1
ORD-8815,P-115,Filters,15.47,1,5,0
ORD-8816,P-116,HVAC,58.08,1,0,0
ORD-8817,P-117,Brakes,69.96,0,6,0
ORD-8818,P-118,Filters,21.67,0,5,0
ORD-8819,P-119,Suspension,64.67,0,4,1
ORD-8820,P-120,Suspension,28.29,0,1,0
ORD-8821,P-121,Engine,243.04,0,3,0
ORD-8822,P-122,Brakes,61.18,0,4,1
ORD-8823,P-123,Filters,58.92,0,2,0
ORD-8824,P-124,Suspension,58.06,1,6,0
ORD-8825,P-125,Exhaust,70.9,0,0,0
ORD-8826,P-126,Filters,23.93,0,4,0
ORD-8827,P-127,Filters,24.46,0,0,0
ORD-8828,P-128,Electronics,48.58,1,4,0
ORD-8829,P-129,Brakes,50.53,1,2,0
ORD-8830,P-130,Engine,29.49,0,5,0
ORD-8831,P-131,HVAC,248.55,0,1,0
ORD-8832,P-132,Filters,9.47,0,4,0
ORD-8833,P-133,Filters,109.95,1,0,0
ORD-8834,P-134,Filters,25.25,0,2,0
ORD-8835,P-135,Filters,21.56,0,1,1
ORD-8836,P-136,Filters,20.68,1,1,0
ORD-8837,P-137,Engine,86.84,1,1,0
ORD-8838,P-138,Exhaust,25.15,1,5,1
ORD-8839,P-139,Exhaust,39.03,0,5,0
ORD-8840,P-140,Exhaust,45.56,0,1,0
ORD-8841,P-141,Suspension,28.38,1,4,0
ORD-8842,P-142,Exhaust,52.45,0,0,0
ORD-8843,P-143,Exhaust,68.88,0,5,0
ORD-8844,P-144,Suspension,131.36,0,4,0
ORD-8845,P-145,HVAC,37.33,1,1,0
ORD-8846,P-146,Filters,58.31,0,6,0
ORD-8847,P-147,Engine,239.76,0,2,0
ORD-8848,P-148,Brakes,29.04,0,3,0
ORD-8849,P-149,Engine,30.17,1,5,0
ORD-8850,P-150,Brakes,54.51,0,6,0
ORD-8851,P-151,Electronics,51.65,1,2,0
ORD-8852,P-152,Filters,142.24,0,3,0
ORD-8853,P-153,Engine,60.75,1,4,0
ORD-8854,P-154,Brakes,25.5,0,3,1
ORD-8855,P-155,Engine,26.45,1,6,0
ORD-8856,P-156,HVAC,30.91,0,4,0
ORD-8857,P-157,Suspension,32.65,1,2,0
ORD-8858,P-158,Electronics,64.43,0,2,0
ORD-8859,P-159,Filters,59.46,0,3,0
ORD-8860,P-160,Electronics,19.68,1,6,1
ORD-8861,P-161,Electronics,84.9,0,2,0
ORD-8862,P-162,Suspension,53.15,1,5,0
ORD-8863,P-163,Electronics,67.97,0,0,0
ORD-8864,P-164,Filters,23.4,0,1,0
ORD-8865,P-165,Filters,57.37,0,2,0
ORD-8866,P-166,Exhaust,39.4,1,1,0
ORD-8867,P-167,Engine,15.61,0,3,0
ORD-8868,P-168,Exhaust,19.82,0,3,0
ORD-8869,P-169,Filters,47.34,1,6,0
ORD-8870,P-170,Brakes,26.5,0,6,0
ORD-8871,P-171,Suspension,24.14,0,2,0
ORD-8872,P-172,Brakes,84.8,0,5,0
ORD-8873,P-173,HVAC,111.59,0,3,0
ORD-8874,P-174,HVAC,30.6,0,6,0
ORD-8875,P-175,Electronics,63.57,0,4,0
ORD-8876,P-176,HVAC,63.68,0,1,0
ORD-8877,P-177,Filters,13.82,0,5,0
ORD-8878,P-178,Filters,36.36,0,1,0
ORD-8879,P-179,Electronics,21.03,0,3,1
ORD-8880,P-180,Electronics,40.65,0,1,0
ORD-8881,P-181,Engine,28.58,0,4,0
ORD-8882,P-182,Brakes,51.34,0,2,0
ORD-8883,P-183,Engine,13.37,0,3,0
ORD-8884,P-184,Engine,29.14,0,4,0
ORD-8885,P-185,Brakes,148.63,0,4,0
ORD-8886,P-186,Engine,77.17,1,6,0
ORD-8887,P-187,Electronics,42.52,0,6,0
ORD-8888,P-188,Exhaust,104.95,0,4,0
ORD-8889,P-189,Brakes,45.45,1,6,0
ORD-8890,P-190,Electronics,15.12,0,5,0
ORD-8891,P-191,Filters,202.11,1,5,0
ORD-8892,P-192,Suspension,26.3,0,4,0
ORD-8893,P-193,Engine,51.63,0,1,0
ORD-8894,P-194,Filters,31.07,0,5,0
ORD-8895,P-195,Exhaust,80.96,1,1,0
ORD-8896,P-196,Brakes,102.16,0,0,0
ORD-8897,P-197,Electronics,59.62,0,2,0
ORD-8898,P-198,Suspension,27.37,1,1,0
ORD-8899,P-199,Electronics,43.78,1,1,1
ORD-8900,P-200,HVAC,25.7,0,1,0
ORD-8901,P-201,Exhaust,48.0,0,2,0
ORD-8902,P-202,HVAC,23.54,0,6,0
ORD-8903,P-203,Suspension,14.73,1,6,1
ORD-8904,P-204,Engine,52.3,0,4,0
ORD-8905,P-205,Engine,26.87,0,6,0
ORD-8906,P-206,Engine,100.77,0,5,0
ORD-8907,P-207,Engine,138.85,1,2,1
ORD-8908,P-208,Filters,34.54,1,5,0
ORD-8909,P-209,Engine,57.98,1,3,0
ORD-8910,P-210,Electronics,56.77,1,5,0
ORD-8911,P-211,HVAC,112.78,1,0,0
ORD-8912,P-212,Brakes,117.91,1,2,0
ORD-8913,P-213,Filters,17.7,0,0,0
ORD-8914,P-214,Exhaust,122.33,0,1,1
ORD-8915,P-215,Brakes,38.93,0,0,0
ORD-8916,P-216,Electronics,26.8,0,2,0
ORD-8917,P-217,Engine,20.05,0,5,0
ORD-8918,P-218,HVAC,16.61,1,4,0
ORD-8919,P-219,Filters,26.73,0,4,0
ORD-8920,P-220,HVAC,58.39,0,6,0
ORD-8921,P-221,Engine,14.88,0,0,0
ORD-8922,P-222,HVAC,20.44,0,4,0
ORD-8923,P-223,Brakes,51.36,0,2,0
ORD-8924,P-224,Suspension,19.11,1,4,0
ORD-8925,P-225,Engine,32.12,1,6,0
ORD-8926,P-226,Engine,25.12,1,2,1
ORD-8927,P-227,Engine,125.05,0,1,0
ORD-8928,P-228,Brakes,30.43,0,3,0
ORD-8929,P-229,Suspension,13.11,1,2,0
ORD-8930,P-230,Brakes,57.59,0,5,0
ORD-8931,P-231,Exhaust,90.97,0,1,0
ORD-8932,P-232,Filters,29.54,0,2,0
ORD-8933,P-233,Electronics,38.13,1,2,0
ORD-8934,P-234,Engine,63.92,0,4,0
ORD-8935,P-235,Filters,12.88,0,5,0
ORD-8936,P-236,HVAC,148.81,0,0,0
ORD-8937,P-237,Suspension,173.46,0,6,0
ORD-8938,P-238,Brakes,47.01,0,4,0
ORD-8939,P-239,Brakes,72.04,0,5,1
ORD-8940,P-240,Engine,54.16,0,3,0
ORD-8941,P-241,HVAC,39.91,0,4,0
ORD-8942,P-242,Suspension,39.04,1,5,0
ORD-8943,P-243,Brakes,44.72,0,5,0
ORD-8944,P-244,Electronics,58.48,1,6,0
ORD-8945,P-245,Filters,20.04,0,4,0
ORD-8946,P-246,HVAC,100.8,1,6,0
ORD-8947,P-247,Engine,61.06,0,4,0
ORD-8948,P-248,Electronics,13.9,0,1,0
ORD-8949,P-249,Filters,52.31,0,4,0
ORD-8950,P-250,Brakes,59.99,0,3,0
ORD-8951,P-251,Engine,87.49,0,0,0
ORD-8952,P-252,Brakes,65.4,0,5,0
ORD-8953,P-253,Exhaust,115.49,0,2,0
ORD-8954,P-254,Engine,20.37,0,2,0
ORD-8955,P-255,Electronics,47.95,0,2,0
ORD-8956,P-256,Suspension,24.49,0,6,0
ORD-8957,P-257,HVAC,58.46,0,1,0
ORD-8958,P-258,Filters,84.87,0,6,0
ORD-8959,P-259,Electronics,22.35,0,4,0
ORD-8960,P-260,Exhaust,54.48,0,4,0
ORD-8961,P-261,Engine,99.48,0,5,0
ORD-8962,P-262,Suspension,23.78,1,1,1
ORD-8963,P-263,Brakes,42.53,0,6,0
ORD-8964,P-264,Exhaust,20.4,1,5,0
ORD-8965,P-265,Brakes,40.03,0,6,0
ORD-8966,P-266,Engine,33.1,0,5,0
ORD-8967,P-267,Engine,22.32,1,3,0
ORD-8968,P-268,Filters,41.29,1,2,0
ORD-8969,P-269,Engine,46.27,0,0,0
ORD-8970,P-270,Suspension,152.55,0,0,1
ORD-8971,P-271,Brakes,44.76,1,1,0
ORD-8972,P-272,Suspension,31.69,0,3,0
ORD-8973,P-273,Filters,32.01,0,1,0
ORD-8974,P-274,Brakes,147.74,0,5,0
ORD-8975,P-275,Brakes,72.53,1,3,0
ORD-8976,P-276,Engine,44.8,0,5,0
ORD-8977,P-277,Engine,78.31,0,1,0
ORD-8978,P-278,Suspension,24.65,0,3,0
ORD-8979,P-279,Suspension,36.25,0,4,0
ORD-8980,P-280,Electronics,39.2,1,6,0
ORD-8981,P-281,Filters,41.65,1,2,1
ORD-8982,P-282,Electronics,17.82,0,2,0
ORD-8983,P-283,Exhaust,72.84,1,3,0
ORD-8984,P-284,Filters,26.39,1,3,0
ORD-8985,P-285,HVAC,51.61,0,5,0
ORD-8986,P-286,Filters,47.0,0,3,1
ORD-8987,P-287,Suspension,39.65,0,6,0
ORD-8988,P-288,Electronics,28.98,0,2,1
ORD-8989,P-289,Brakes,85.45,1,4,0
ORD-8990,P-290,Filters,18.87,1,4,0
ORD-8991,P-291,Electronics,29.05,0,4,1
ORD-8992,P-292,Engine,50.03,1,6,0
ORD-8993,P-293,Exhaust,78.08,0,6,0
ORD-8994,P-294,Engine,102.4,1,1,0
ORD-8995,P-295,HVAC,38.65,1,5,0
ORD-8996,P-296,Electronics,15.86,1,0,0
ORD-8997,P-297,Suspension,39.51,0,0,0
ORD-8998,P-298,HVAC,86.35,1,2,0
ORD-8999,P-299,Exhaust,60.82,0,6,0
ORD-9000,P-100,Brakes,36.53,0,6,0
ORD-9001,P-101,Brakes,48.2,0,0,0
ORD-9002,P-102,Engine,42.39,1,1,0
ORD-9003,P-103,Exhaust,48.74,0,1,1
ORD-9004,P-104,Electronics,168.75,0,6,0
ORD-9005,P-105,Electronics,101.97,0,1,1
ORD-9006,P-106,Brakes,28.23,0,0,0
ORD-9007,P-107,Exhaust,69.34,0,6,0
ORD-9008,P-108,Engine,16.08,0,1,0
ORD-9009,P-109,Exhaust,117.29,1,2,0
ORD-9010,P-110,Exhaust,20.48,0,2,0
ORD-9011,P-111,Filters,17.56,0,4,0
ORD-9012,P-112,Exhaust,30.55,1,0,0
ORD-9013,P-113,Exhaust,45.0,1,6,0
ORD-9014,P-114,Exhaust,31.9,1,1,0
ORD-9015,P-115,Exhaust,46.22,0,3,0
ORD-9016,P-116,HVAC,74.47,1,2,0
ORD-9017,P-117,Brakes,34.29,0,2,0
ORD-9018,P-118,Engine,57.87,1,2,0
ORD-9019,P-119,Filters,57.65,0,3,0
ORD-9020,P-120,Electronics,28.8,1,2,0
ORD-9021,P-121,Engine,63.69,0,4,0
ORD-9022,P-122,Electronics,51.2,1,6,0
ORD-9023,P-123,Suspension,85.02,0,2,0
ORD-9024,P-124,Filters,33.33,0,6,0
ORD-9025,P-125,Engine,62.24,0,1,0
ORD-9026,P-126,Electronics,51.7,1,0,0
ORD-9027,P-127,Brakes,26.84,0,0,0
ORD-9028,P-128,Suspension,46.24,0,2,1
ORD-9029,P-129,Electronics,38.7,1,6,0
ORD-9030,P-130,HVAC,42.23,1,1,0
ORD-9031,P-131,Filters,21.87,0,3,1
ORD-9032,P-132,Brakes,35.2,0,3,0
ORD-9033,P-133,Brakes,46.29,1,2,0
ORD-9034,P-134,Exhaust,31.73,0,3,0
ORD-9035,P-135,Suspension,65.62,0,2,0
ORD-9036,P-136,Filters,78.92,0,4,1
ORD-9037,P-137,Brakes,17.5,1,2,0
ORD-9038,P-138,Brakes,15.51,1,0,0
ORD-9039,P-139,Filters,65.72,1,4,0
ORD-9040,P-140,Suspension,25.11,1,2,0
ORD-9041,P-141,Filters,68.88,0,2,0
ORD-9042,P-142,Brakes,43.27,0,3,0
ORD-9043,P-143,Brakes,15.97,0,0,0
ORD-9044,P-144,Electronics,43.3,0,5,0
ORD-9045,P-145,HVAC,22.03,1,5,0
ORD-9046,P-146,Exhaust,79.7,0,0,0
ORD-9047,P-147,Electronics,18.57,0,2,0
ORD-9048,P-148,Suspension,72.37,0,2,0
ORD-9049,P-149,Engine,25.74,0,5,0
ORD-9050,P-150,Filters,33.64,0,3,0
ORD-9051,P-151,Brakes,29.36,0,0,0
ORD-9052,P-152,Filters,22.51,1,3,0
ORD-9053,P-153,Electronics,44.21,0,1,1
ORD-9054,P-154,HVAC,42.39,1,5,1
ORD-9055,P-155,Filters,14.29,1,4,0
ORD-9056,P-156,Engine,13.63,1,6,0
ORD-9057,P-157,Electronics,23.51,1,0,0
ORD-9058,P-158,Filters,18.4,0,0,0
ORD-9059,P-159,Brakes,50.75,1,4,0
ORD-9060,P-160,Filters,63.36,1,6,1
ORD-9061,P-161,Exhaust,53.29,1,2,0
ORD-9062,P-162,Filters,44.63,1,3,0
ORD-9063,P-163,Brakes,21.74,0,4,0
ORD-9064,P-164,Electronics,45.15,0,5,0
ORD-9065,P-165,Suspension,84.32,0,6,0
ORD-9066,P-166,Brakes,23.88,0,3,0
ORD-9067,P-167,Filters,45.96,0,0,0
ORD-9068,P-168,Filters,107.17,0,2,0
ORD-9069,P-169,Engine,58.44,0,1,0
ORD-9070,P-170,Exhaust,35.87,0,0,0
ORD-9071,P-171,Brakes,21.48,0,2,0
ORD-9072,P-172,Brakes,53.14,0,3,0
ORD-9073,P-173,Filters,64.27,1,3,0
ORD-9074,P-174,Exhaust,13.66,1,2,0
ORD-9075,P-175,Suspension,42.69,0,0,0
ORD-9076,P-176,Suspension,48.37,1,2,0
ORD-9077,P-177,Suspension,22.48,0,4,0
ORD-9078,P-178,Filters,33.37,1,5,0
ORD-9079,P-179,Suspension,67.84,0,5,0
ORD-9080,P-180,Brakes,12.66,0,0,1
ORD-9081,P-181,Engine,34.26,1,4,0
ORD-9082,P-182,Filters,26.0,0,6,0
ORD-9083,P-183,Engine,85.81,1,3,0
ORD-9084,P-184,HVAC,27.35,0,4,0
ORD-9085,P-185,Suspension,75.04,0,0,0
ORD-9086,P-186,Brakes,26.45,0,3,0
ORD-9087,P-187,Engine,109.37,0,3,0
ORD-9088,P-188,Brakes,15.89,0,5,1
ORD-9089,P-189,Brakes,78.11,1,4,0
ORD-9090,P-190,Brakes,18.21,0,3,0
ORD-9091,P-191,Filters,33.44,0,0,0
ORD-9092,P-192,Brakes,167.59,0,2,0
ORD-9093,P-193,Exhaust,56.05,0,3,1
ORD-9094,P-194,Electronics,23.79,0,6,0
ORD-9095,P-195,Brakes,25.78,0,4,0
ORD-9096,P-196,Brakes,12.37,0,1,0
ORD-9097,P-197,Engine,87.69,0,1,1
ORD-9098,P-198,Engine,84.23,0,6,0
ORD-9099,P-199,Electronics,32.79,0,2,1
ORD-9100,P-200,Brakes,33.92,0,5,0
ORD-9101,P-201,Brakes,177.41,1,4,0
ORD-9102,P-202,HVAC,73.67,1,6,0
ORD-9103,P-203,Engine,44.93,1,2,0
ORD-9104,P-204,HVAC,133.72,0,5,0
ORD-9105,P-205,Engine,102.44,0,1,0
ORD-9106,P-206,Brakes,20.89,0,6,0
ORD-9107,P-207,Exhaust,133.09,0,4,0
ORD-9108,P-208,Suspension,35.89,0,4,0
ORD-9109,P-209,Exhaust,46.59,0,2,0
ORD-9110,P-210,Brakes,23.11,1,6,0
ORD-9111,P-211,Filters,52.7,0,0,0
ORD-9112,P-212,Electronics,41.64,0,1,0
ORD-9113,P-213,Suspension,53.65,0,0,0
ORD-9114,P-214,Filters,23.14,1,2,0
ORD-9115,P-215,Electronics,20.84,0,5,0
ORD-9116,P-216,Brakes,38.01,1,3,0
ORD-9117,P-217,Electronics,46.33,0,4,0
ORD-9118,P-218,Suspension,26.34,1,6,0
ORD-9119,P-219,Engine,11.0,0,3,0
ORD-9120,P-220,Engine,39.27,0,6,0
ORD-9121,P-221,Engine,38.24,1,6,0
ORD-9122,P-222,Electronics,33.84,0,2,0
ORD-9123,P-223,Brakes,15.25,1,3,0
ORD-9124,P-224,Electronics,31.85,0,4,0
ORD-9125,P-225,Suspension,44.03,0,3,1
ORD-9126,P-226,Brakes,132.08,0,3,0
ORD-9127,P-227,Filters,29.8,1,2,0
ORD-9128,P-228,Filters,97.68,0,0,0
ORD-9129,P-229,HVAC,10.5,1,0,0
ORD-9130,P-230,Exhaust,26.6,1,2,0
ORD-9131,P-231,Suspension,12.94,0,6,0
ORD-9132,P-232,HVAC,34.33,0,2,0
ORD-9133,P-233,Engine,14.21,0,2,0
ORD-9134,P-234,Filters,22.3,1,0,0
ORD-9135,P-235,Engine,46.85,1,0,0
ORD-9136,P-236,Electronics,29.08,0,4,0
ORD-9137,P-237,Engine,37.86,0,5,0
ORD-9138,P-238,Suspension,23.75,1,4,0
ORD-9139,P-239,Suspension,51.56,1,1,0
ORD-9140,P-240,Engine,22.75,0,1,0
ORD-9141,P-241,Engine,288.42,1,3,0
ORD-9142,P-242,Electronics,15.84,0,0,1
ORD-9143,P-243,Filters,66.69,1,1,0
ORD-9144,P-244,Suspension,30.27,1,1,0
ORD-9145,P-245,Exhaust,21.63,1,1,0
ORD-9146,P-246,Electronics,21.73,1,0,0
ORD-9147,P-247,Suspension,83.04,0,1,0
ORD-9148,P-248,Brakes,36.42,0,2,0
ORD-9149,P-249,Electronics,32.16,0,4,0
ORD-9150,P-250,Exhaust,22.42,0,5,1
ORD-9151,P-251,Brakes,15.55,0,2,0
ORD-9152,P-252,Engine,22.67,0,2,0
ORD-9153,P-253,Brakes,71.71,1,6,1
ORD-9154,P-254,Filters,10.05,0,2,0
ORD-9155,P-255,Brakes,105.44,0,1,0
ORD-9156,P-256,Exhaust,47.71,1,1,0
ORD-9157,P-257,Engine,248.39,0,5,0
ORD-9158,P-258,Engine,30.7,1,2,0
ORD-9159,P-259,Electronics,61.76,0,4,0
ORD-9160,P-260,Exhaust,42.61,0,1,0
ORD-9161,P-261,Suspension,38.43,0,0,0
ORD-9162,P-262,Engine,21.03,0,5,0
ORD-9163,P-263,Brakes,103.79,0,0,0
ORD-9164,P-264,Engine,33.33,0,4,0
ORD-9165,P-265,Exhaust,353.2,0,4,0
ORD-9166,P-266,Engine,68.74,0,1,0
ORD-9167,P-267,Filters,18.4,0,5,0
ORD-9168,P-268,Engine,46.5,0,3,0
ORD-9169,P-269,Electronics,51.81,0,3,0
ORD-9170,P-270,Brakes,20.18,0,1,0
ORD-9171,P-271,Engine,52.63,1,3,0
ORD-9172,P-272,Exhaust,36.62,0,1,0
ORD-9173,P-273,HVAC,39.93,0,3,0
ORD-9174,P-274,Filters,27.93,0,5,0
ORD-9175,P-275,Filters,63.53,1,1,0
ORD-9176,P-276,Engine,38.17,0,5,1
ORD-9177,P-277,Brakes,222.73,1,3,0
ORD-9178,P-278,Engine,38.64,0,4,0
